feature1,feature2
1.975368203236043,2.244888365516046
1.4647814680871116,2.030954639488801
1.968717793817857,2.2298574073827155
2.1088140612760298,1.69177555992297
1.4491849358664806,1.4654060839039107
1.7603350227163763,1.7806905110180156
2.513922503797187,2.1531192605509957
1.6861488875266408,1.3827109921160665
1.8785960810059823,2.370732192214499
2.148873131420903,1.991868848136409
2.504565720077744,2.30171122801111
2.2851745073486476,2.3110078323756675
1.7608544578617824,2.38455614644209
1.9079577173118292,1.8499725945737413
1.3950714865637517,2.157709861029845
1.8568480373216654,2.2108996034203225
1.9519373106238285,1.9888999357820354
2.2826106187209163,2.0468480815338386
1.6095385325807592,2.248786318306655
1.8328472577159365,2.380208755503988
1.8650441799671893,1.891720002873782
1.6914238937981494,1.9969882411804576
1.913100576703709,2.1299387844468534
2.3489268844889812,2.051190308237122
2.207345530298619,1.7510494284609792
2.5804615632181602,1.8927075496491828
2.046890633586591,1.649904575301501
2.2670472902950336,1.877806415367314
1.2438233121238225,1.8143640086303605
2.301024148384486,2.664571680565532
1.4335889520622094,2.011430127989555
1.940431979989951,1.8955399840654295
1.9264973613172858,1.3668332934631273
1.5595036761567993,2.1794310429062906
2.348639373383903,1.5637038156435454
2.2145756349469026,2.131449312472763
1.6940700879015158,1.7596770400486543
1.5261896082767996,2.214695999965233
2.4176628961942925,1.601220324206166
1.9073938725671151,2.1684198977066313
2.005913527129435,2.1708431232000462
2.2002170959748866,2.3200904862348093
1.7042032845886061,1.9484026218917871
2.1537691070995,2.00520584618924
2.4336578729405356,1.9649981232497538
1.8199131839985914,1.9516347399306095
2.024978157798242,2.080533079506429
1.6170582226213726,2.150948040079846
2.1617531308692532,2.4413749460199177
2.0161694202474205,1.7738064127321476
1.6796162956707419,1.6143628580249014
2.0003755708993176,2.061121430091609
2.5763207746834733,2.121756932992829
2.258788128777361,2.3877814124888435
2.40790817622929,1.3084694076589196
2.1267600270316023,1.9772437564322303
2.114659516818789,1.5861233510001167
2.1826580570374308,1.8258239244468608
2.126057642782981,1.9590356315391912
2.171814074069783,1.8108907057562196
1.6539692049129067,2.2422036860479895
1.680656861475528,2.1569794288529893
2.5390588854845917,2.3591931936139647
2.0254608015124265,1.8880969841698767
1.9749009211812494,1.8629852418857134
2.1006420708053555,1.4161289654514633
2.085391610756171,1.8775502198016942
2.4611913197990525,2.2783638858893314
2.3017165345475235,2.478258943594831
1.64496063524708,1.988683147055477
2.174576841407502,1.9608297449881784
2.242813613078726,2.0331125235939784
1.4225066553043337,2.1782477049213487
1.333901405746428,2.1903834034461562
2.1238303189779955,2.0581846518253726
2.3087163806079185,2.045832657117574
2.182928217951901,2.3945720973855433
2.183611741622243,2.0224104523022075
1.8389355049375395,2.2192561296154647
2.0577381890230875,2.5751603697673207
2.010040052805124,2.9629887336666814
1.8971212923719092,1.8385238767164798
2.2290436123675543,2.592095095184545
1.906185384947989,1.9426112614352125
2.20906063964625,1.5555375139852425
2.3094353400733874,2.7290503874973693
2.4522095435950098,2.4778427309929416
1.7375232340698932,2.002325141134713
1.6713740416736245,2.4822451130475383
1.892418598166141,1.9909273325791546
1.5648942546370361,1.8067762907302312
1.8444443719833274,2.1573768463392735
2.273655947932756,2.1560682953777017
2.0323276780322415,2.1452233498324613
2.884893876183056,2.1325969306789316
2.3286077321218084,1.8755699802360541
1.4828397714362596,1.8741828934404052
2.2094893685211296,2.0207998667036975
1.882201082836634,1.8566519329431013
1.8999000088782547,2.4716383740573153
2.0517525756724124,2.244694398855301
2.25715535974356,1.8931970283861645
1.4881248139180092,1.833954084318498
1.6158442716685872,1.6590251860020815
2.3762293825393317,2.2016706854885437
2.5257982221872224,1.7515246039849246
1.8753912701238131,1.5392715132649173
2.014955256004909,2.653698388919301
2.1590468653642763,1.8715138212192222
2.264156858880344,2.48201587908057
2.2329214708152554,2.0884943038049593
2.0040887950382675,1.6901956100799436
2.056545318102145,2.004382564338358
1.4954728981032845,2.7549087880925938
1.6022431607920598,2.1313394414373734
2.211924867935911,1.7793415907719385
1.8514467497487974,2.0945187804856515
1.7574813011803558,2.2513041660028126
2.2823303586291535,2.2419443082494257
2.2637666006923105,2.03778876182611
2.118077585183776,1.7335892004298998
2.365241579288433,1.8510899265223526
2.204487800924726,2.0799099571649116
1.533058906346015,1.9811995670083176
2.2548125640875836,2.7800802744240443
1.3140173582351182,1.6709654489169428
1.6237077737453454,2.3923856221643334
1.8864646291156137,1.9902118680700138
1.7572819718249137,2.0170328430694857
2.042116122313407,2.355592436249056
2.1364552808078767,1.9398423287514093
2.131900859176053,1.9152948254497224
2.4025206114647735,2.2217503668545087
1.7475014676541742,2.001616714187644
2.216065930387065,2.2030178119044996
1.5928421665105963,2.420623798133355
1.9817625582744847,2.133760033364855
1.707398942535616,2.418938624569465
2.339927270575203,1.6880072504020487
2.233354725432394,2.1415770525315265
2.147920739312022,1.6841545784865442
2.1490029549561678,1.9320902514742593
2.3517864175306062,2.4336923433954034
2.117144885521534,1.706491159862588
1.3623263793297968,2.459592523287179
-2.311671927495202,-2.105431371204333
-1.785929290931383,-2.350232710846814
-2.2628429250802324,-1.6152605247282281
-1.9479088517634267,-1.2873580350488725
-2.172513903008491,-2.0676363719445794
-2.024631796763957,-1.755111634483954
-2.5352185319128884,-1.969045360511199
-2.031282206182143,-1.7701425926172845
-1.89118593872397,-2.30822444007703
-2.5508150641335194,-2.5345939160960893
-2.2396649772836237,-2.2193094889819847
-1.4860774962028127,-1.8468807394490045
-2.313851112473359,-2.6172890078839335
-2.1214039189940177,-1.6292678077855012
-1.8511268685790971,-2.008131151863591
-1.495434279922256,-1.69828877198889
-1.7148254926513524,-1.6889921676243322
-2.2391455421382176,-1.6154438535579099
-2.092042282688171,-2.1500274054262585
-2.6049285134362483,-1.8422901389701551
-2.143151962678335,-1.7891003965796777
-2.0480626893761715,-2.0111000642179646
-1.717389381279084,-1.9531519184661614
-2.390461467419241,-1.7512136816933448
-2.1671527422840633,-1.619791244496012
-2.1349558200328107,-2.108279997126218
-2.3085761062018504,-2.003011758819542
-2.0868994232962907,-1.8700612155531466
-1.6510731155110188,-1.9488096917628779
-1.7926544697013813,-2.248950571539021
-1.4195384367818398,-2.1072924503508172
-1.9531093664134092,-2.350095424698499
-1.7329527097049662,-2.122193584632686
-2.7561766878761773,-2.1856359913696393
-1.6989758516155138,-1.335428319434468
-2.5664110479377906,-1.988569872010445
-2.0595680200100492,-2.1044600159345705
-2.0735026386827142,-2.6331667065368727
-2.4404963238432007,-1.8205689570937096
-1.6513606266160972,-2.4362961843564546
-1.7854243650530974,-1.8685506875272366
-2.305929912098484,-2.2403229599513454
-2.4738103917232004,-1.785304000034767
-1.5823371038057075,-2.398779675793834
-2.092606127432885,-1.8315801022933689
-1.9940864728705652,-1.8291568767999538
-1.7997829040251134,-1.6799095137651907
-2.295796715411394,-2.051597378108213
-1.8462308929004998,-1.99479415381076
-1.5663421270594644,-2.0350018767502465
-2.1800868160014084,-2.0483652600693905
-1.975021842201758,-1.9194669204935708
-2.3829417773786274,-1.8490519599201538
-1.8382468691307468,-1.5586250539800823
-1.9838305797525795,-2.2261935872678524
-2.320383704329258,-2.3856371419750984
-1.9996244291006824,-1.9388785699083912
-1.4236792253165267,-1.8782430670071708
-1.7412118712226392,-1.6122185875111568
-1.5920918237707098,-2.6915305923410804
-1.8732399729683977,-2.0227562435677697
-1.885340483181211,-2.4138766489998833
-1.8173419429625692,-2.1741760755531394
-1.8739423572170189,-2.0409643684608088
-1.8281859259302171,-2.1891092942437806
-2.3460307950870933,-1.7577963139520105
-2.319343138524472,-1.8430205711470107
-1.4609411145154083,-1.6408068063860353
-1.9745391984875735,-2.1119030158301233
-2.0250990788187506,-2.1370147581142866
-1.8993579291946445,-2.5838710345485367
-1.9146083892438293,-2.1224497801983055
-1.5388086802009475,-1.7216361141106689
-1.6982834654524765,-1.521741056405169
-2.35503936475292,-2.011316852944523
-1.8254231585924978,-2.0391702550118214
-1.757186386921274,-1.9668874764060216
-2.5774933446956663,-1.8217522950786513
-2.666098594253572,-1.8096165965538438
-1.8761696810220045,-1.9418153481746276
-1.6912836193920815,-1.954167342882426
-1.8170717820480993,-1.6054279026144567
-1.8163882583777569,-1.9775895476977923
-2.1610644950624605,-1.780743870384535
-1.9422618109769123,-1.4248396302326793
-1.9899599471948761,-1.0370112663333186
-2.102878707628091,-2.1614761232835202
-1.7709563876324457,-1.407904904815455
-2.0938146150520107,-2.0573887385647875
-1.7909393603537498,-2.4444624860147575
-1.6905646599266126,-1.2709496125026307
-1.5477904564049902,-1.5221572690070584
-2.262476765930107,-1.9976748588652866
-2.3286259583263753,-1.5177548869524617
-2.107581401833859,-2.0090726674208454
-2.435105745362964,-2.193223709269769
-2.1555556280166726,-1.8426231536607267
-1.7263440520672442,-1.843931704622298
-1.9676723219677585,-1.8547766501675387
-1.1151061238169442,-1.8674030693210684
-1.6713922678781916,-2.124430019763946
-2.5171602285637404,-2.125817106559595
-1.7905106314788704,-1.9792001332963025
-2.1177989171633658,-2.1433480670568987
-2.1000999911217453,-1.5283616259426847
-1.9482474243275878,-1.7553056011446988
-1.7428446402564401,-2.1068029716138352
-2.5118751860819906,-2.166045915681502
-2.3841557283314128,-2.3409748139979185
-1.6237706174606683,-1.7983293145114565
-1.4742017778127774,-2.2484753960150754
-2.124608729876187,-2.460728486735083
-1.985044743995091,-1.346301611080699
-1.8409531346357237,-2.128486178780778
-1.7358431411196558,-1.5179841209194298
-1.7670785291847446,-1.9115056961950407
-1.9959112049617322,-2.3098043899200564
-1.943454681897855,-1.995617435661642
-2.5045271018967155,-1.2450912119074062
-2.3977568392079402,-1.8686605585626268
-1.788075132064089,-2.2206584092280615
-2.1485532502512026,-1.9054812195143485
-2.242518698819644,-1.7486958339971874
-1.7176696413708463,-1.7580556917505743
-1.7362333993076895,-1.9622112381738899
-1.881922414816224,-2.2664107995701004
-1.6347584207115669,-2.1489100734776474
-1.795512199075274,-1.9200900428350882
-2.4669410936539853,-2.018800432991682
-1.7451874359124164,-1.2199197255759557
-2.6859826417648818,-2.329034551083057
-2.376292226254655,-1.6076143778356664
-2.113535370884386,-2.009788131929986
-2.2427180281750863,-1.9829671569305143
-1.9578838776865928,-1.6444075637509437
-1.8635447191921233,-2.0601576712485907
-1.8680991408239473,-2.084705174550278
-1.5974793885352265,-1.7782496331454913
-2.2524985323458258,-1.998383285812356
-1.7839340696129349,-1.7969821880955004
-2.407157833489404,-1.579376201866645
-2.0182374417255153,-1.866239966635145
-2.2926010574643843,-1.5810613754305352
-1.660072729424797,-2.3119927495979513
-1.766645274567606,-1.8584229474684733
-1.8520792606879781,-2.315845421513456
-1.8509970450438322,-2.0679097485257407
-1.6482135824693938,-1.5663076566045968
-1.8828551144784658,-2.293508840137412
-2.637673620670203,-1.5404074767128206
-3.811671927495202,-3.605431371204333
-3.2859292909313833,-3.850232710846814
-3.7628429250802324,-3.115260524728228
-3.4479088517634264,-2.7873580350488725
-3.672513903008491,-3.5676363719445794
-3.524631796763957,-3.255111634483954
-4.035218531912888,-3.469045360511199
-3.531282206182143,-3.2701425926172845
-3.3911859387239702,-3.80822444007703
-4.05081506413352,-4.03459391609609
-3.7396649772836237,-3.7193094889819847
-2.986077496202813,-3.3468807394490043
-3.813851112473359,-4.117289007883933
-3.6214039189940177,-3.129267807785501
-3.351126868579097,-3.508131151863591
-2.995434279922256,-3.19828877198889
-3.2148254926513524,-3.1889921676243325
-3.7391455421382176,-3.11544385355791
-3.592042282688171,-3.6500274054262585
-4.104928513436248,-3.342290138970155
-3.643151962678335,-3.2891003965796775
-3.5480626893761715,-3.5111000642179646
-3.2173893812790837,-3.4531519184661614
-3.890461467419241,-3.251213681693345
-3.6671527422840633,-3.119791244496012
-3.6349558200328107,-3.608279997126218
-3.8085761062018504,-3.503011758819542
-3.5868994232962907,-3.3700612155531466
-3.1510731155110188,-3.448809691762878
-3.292654469701381,-3.748950571539021
-2.9195384367818398,-3.6072924503508172
-3.453109366413409,-3.850095424698499
-3.2329527097049664,-3.622193584632686
-4.256176687876177,-3.6856359913696393
-3.198975851615514,-2.835428319434468
-4.066411047937791,-3.488569872010445
-3.5595680200100492,-3.6044600159345705
-3.5735026386827142,-4.133166706536873
-3.9404963238432007,-3.3205689570937094
-3.151360626616097,-3.9362961843564546
-3.2854243650530974,-3.368550687527237
-3.805929912098484,-3.7403229599513454
-3.9738103917232004,-3.285304000034767
-3.0823371038057075,-3.898779675793834
-3.592606127432885,-3.3315801022933687
-3.494086472870565,-3.3291568767999538
-3.2997829040251134,-3.1799095137651907
-3.795796715411394,-3.551597378108213
-3.3462308929005,-3.49479415381076
-3.0663421270594644,-3.5350018767502465
-3.6800868160014084,-3.5483652600693905
-3.475021842201758,-3.419466920493571
-3.8829417773786274,-3.349051959920154
-3.3382468691307468,-3.0586250539800823
-3.4838305797525795,-3.7261935872678524
-3.820383704329258,-3.8856371419750984
-3.4996244291006824,-3.438878569908391
-2.9236792253165267,-3.378243067007171
-3.241211871222639,-3.1122185875111565
-3.09209182377071,-4.19153059234108
-3.3732399729683977,-3.5227562435677697
-3.385340483181211,-3.9138766489998833
-3.3173419429625692,-3.6741760755531394
-3.373942357217019,-3.5409643684608088
-3.328185925930217,-3.6891092942437806
-3.8460307950870933,-3.2577963139520105
-3.819343138524472,-3.3430205711470107
-2.9609411145154083,-3.1408068063860353
-3.4745391984875735,-3.6119030158301233
-3.5250990788187506,-3.6370147581142866
-3.3993579291946445,-4.083871034548537
-3.414608389243829,-3.6224497801983055
-3.0388086802009475,-3.2216361141106686
-3.1982834654524765,-3.021741056405169
-3.85503936475292,-3.511316852944523
-3.325423158592498,-3.5391702550118214
-3.257186386921274,-3.4668874764060216
-4.077493344695666,-3.3217522950786513
-4.166098594253572,-3.3096165965538438
-3.3761696810220045,-3.4418153481746274
-3.1912836193920815,-3.454167342882426
-3.317071782048099,-3.1054279026144567
-3.316388258377757,-3.4775895476977925
-3.6610644950624605,-3.2807438703845353
-3.4422618109769125,-2.9248396302326793
-3.489959947194876,-2.5370112663333186
-3.602878707628091,-3.6614761232835202
-3.2709563876324457,-2.907904904815455
-3.5938146150520107,-3.5573887385647875
-3.29093936035375,-3.9444624860147575
-3.1905646599266126,-2.7709496125026307
-3.0477904564049902,-3.0221572690070584
-3.762476765930107,-3.497674858865287
-3.8286259583263753,-3.0177548869524617
-3.607581401833859,-3.5090726674208454
-3.935105745362964,-3.693223709269769
-3.6555556280166726,-3.3426231536607265
-3.226344052067244,-3.3439317046222983
-3.4676723219677585,-3.3547766501675387
-2.615106123816944,-3.3674030693210684
-3.1713922678781916,-3.624430019763946
-4.017160228563741,-3.625817106559595
-3.2905106314788704,-3.4792001332963025
-3.6177989171633658,-3.6433480670568987
-3.6000999911217453,-3.0283616259426847
-3.4482474243275876,-3.255305601144699
-3.24284464025644,-3.6068029716138352
-4.011875186081991,-3.666045915681502
-3.8841557283314128,-3.8409748139979185
-3.1237706174606683,-3.2983293145114563
-2.9742017778127776,-3.7484753960150754
-3.624608729876187,-3.960728486735083
-3.485044743995091,-2.846301611080699
-3.3409531346357237,-3.628486178780778
-3.235843141119656,-3.01798412091943
-3.2670785291847446,-3.4115056961950407
-3.4959112049617325,-3.8098043899200564
-3.443454681897855,-3.495617435661642
-4.0045271018967155,-2.7450912119074062
-3.8977568392079402,-3.3686605585626266
-3.288075132064089,-3.7206584092280615
-3.6485532502512026,-3.4054812195143485
-3.742518698819644,-3.2486958339971874
-3.2176696413708465,-3.2580556917505743
-3.2362333993076895,-3.46221123817389
-3.381922414816224,-3.7664107995701004
-3.134758420711567,-3.6489100734776474
-3.295512199075274,-3.4200900428350884
-3.9669410936539853,-3.518800432991682
-3.2451874359124164,-2.7199197255759557
-4.185982641764882,-3.829034551083057
-3.876292226254655,-3.1076143778356666
-3.613535370884386,-3.509788131929986
-3.7427180281750863,-3.4829671569305143
-3.457883877686593,-3.144407563750944
-3.3635447191921233,-3.5601576712485907
-3.368099140823947,-3.584705174550278
-3.0974793885352265,-3.2782496331454913
-3.7524985323458258,-3.498383285812356
-3.283934069612935,-3.2969821880955004
-3.907157833489404,-3.079376201866645
-3.5182374417255153,-3.366239966635145
-3.7926010574643843,-3.081061375430535
-3.160072729424797,-3.8119927495979513
-3.266645274567606,-3.3584229474684735
-3.352079260687978,-3.815845421513456
-3.3509970450438322,-3.5679097485257407
-3.1482135824693938,-3.0663076566045966
-3.382855114478466,-3.793508840137412
-4.137673620670204,-3.040407476712821
